10001;16476;1,2;https://detail.1688.com/offer/569380765713.html?spm=b26110380.sw1688.mof001.30.59bb7a2a63tBJ8
10002;16476;;https://detail.1688.com/offer/546624160122.html?spm=a262l.8243322.jol3k5bw.4.18ed5d68rz93iC
10003;16476;1,3,4;https://detail.1688.com/offer/529158833228.html?spm=a2604.8111892.j7smz1od.5.7efd1adeoaJkAr
